t,channel,oor,rate
22.25,az,0,0.0
22.26,az,0,0.0
22.27,az,0,0.0
22.28,az,0,0.0
22.29,az,0,0.0
22.3,az,0,0.0
22.31,az,0,0.0
22.32,az,0,0.0
22.330000000000002,az,0,0.0
22.34,az,0,0.0
22.35,az,0,0.0
22.36,az,0,0.0
22.37,az,0,0.0
22.38,az,0,0.0
22.39,az,0,0.0
22.400000000000002,az,0,0.0
22.41,az,0,0.0
22.42,az,0,0.0
22.43,az,0,0.0
22.44,az,0,0.0
22.45,az,0,0.0
22.46,az,0,0.0
22.47,az,0,0.0
22.48,az,0,0.0
22.490000000000002,az,0,0.0
22.5,az,0,0.0
22.51,az,0,0.0
22.52,az,0,0.0
22.53,az,0,0.0
22.54,az,0,0.0
22.55,az,0,0.0
22.56,az,0,0.0
22.57,az,0,0.0
22.580000000000002,az,0,0.0
22.59,az,0,0.0
22.6,az,0,0.0
22.61,az,0,0.0
22.62,az,0,0.0
22.63,az,0,0.0
22.64,az,0,0.0
22.650000000000002,az,0,0.0
22.66,az,0,0.0
22.67,az,0,0.0
22.68,az,0,0.0
22.69,az,0,0.0
22.7,az,0,0.0
22.71,az,0,0.0
22.72,az,0,0.0
22.73,az,0,0.0
22.740000000000002,az,0,0.0
22.75,az,0,0.0
22.76,az,0,0.0
22.77,az,0,0.0
22.78,az,0,0.0
22.79,az,0,0.0
22.8,az,0,0.0
22.81,az,0,0.0
22.82,az,0,0.0
22.830000000000002,az,0,0.0
22.84,az,0,0.0
22.85,az,0,0.0
22.86,az,0,0.0
22.87,az,0,0.0
22.88,az,0,0.0
22.89,az,0,0.0
22.900000000000002,az,0,0.0
22.91,az,0,0.0
22.92,az,0,0.0
22.93,az,0,0.0
22.94,az,0,0.0
22.95,az,0,0.0
22.96,az,0,0.0
22.97,az,0,0.0
22.98,az,0,0.0
22.990000000000002,az,0,0.0
23.0,az,0,0.0
23.01,az,0,0.0
23.02,az,0,0.0
23.03,az,0,0.0
23.04,az,0,0.0
23.05,az,0,0.0
23.06,az,0,0.0
23.07,az,0,0.0
23.080000000000002,az,0,0.0
23.09,az,0,0.0
23.1,az,0,0.0
23.11,az,0,0.0
23.12,az,0,0.0
23.13,az,0,0.0
23.14,az,0,0.0
23.150000000000002,az,0,0.0
23.16,az,0,0.0
23.17,az,0,0.0
23.18,az,0,0.0
23.19,az,0,0.0
23.2,az,0,0.0
23.21,az,0,0.0
23.22,az,0,0.0
23.23,az,0,0.0
23.240000000000002,az,0,0.0
23.25,az,0,0.0
23.26,az,0,0.0
23.27,az,0,0.0
23.28,az,0,0.0
23.29,az,0,0.0
23.3,az,0,0.0
23.31,az,0,0.0
23.32,az,0,0.0
23.330000000000002,az,0,0.0
23.34,az,0,0.0
23.35,az,0,0.0
23.36,az,0,0.0
23.37,az,0,0.0
23.38,az,0,0.0
23.39,az,0,0.0
23.400000000000002,az,0,0.0
23.41,az,0,0.0
23.42,az,0,0.0
23.43,az,0,0.0
23.44,az,0,0.0
23.45,az,0,0.0
23.46,az,0,0.0
23.47,az,0,0.0
23.48,az,0,0.0
23.490000000000002,az,0,0.0
23.5,az,0,0.0
23.51,az,0,0.0
23.52,az,0,0.0
23.53,az,0,0.0
23.54,az,0,0.0
23.55,az,0,0.0
23.56,az,0,0.0
23.57,az,0,0.0
23.580000000000002,az,0,0.0
23.59,az,0,0.0
23.6,az,0,0.0
23.61,az,0,0.0
23.62,az,0,0.0
23.63,az,0,0.0
23.64,az,0,0.0
23.650000000000002,az,0,0.0
23.66,az,0,0.0
23.67,az,0,0.0
23.68,az,0,0.0
23.69,az,0,0.0
23.7,az,0,0.0
23.71,az,0,0.0
23.72,az,0,0.0
23.73,az,0,0.0
23.740000000000002,az,0,0.0
23.75,az,0,0.0
23.76,az,0,0.0
23.77,az,0,0.0
23.78,az,0,0.0
23.79,az,0,0.0
23.8,az,0,0.0
23.81,az,0,0.0
23.82,az,0,0.0
23.830000000000002,az,0,0.0
23.84,az,0,0.0
23.85,az,0,0.0
23.86,az,0,0.0
23.87,az,0,0.0
23.88,az,0,0.0
23.89,az,0,0.0
23.900000000000002,az,0,0.0
23.91,az,0,0.0
23.92,az,0,0.0
23.93,az,0,0.0
23.94,az,0,0.0
23.95,az,0,0.0
23.96,az,0,0.0
23.97,az,0,0.0
23.98,az,0,0.0
23.990000000000002,az,0,0.0
24.0,az,0,0.0
24.01,az,0,0.0
24.02,az,0,0.0
24.03,az,0,0.0
24.04,az,0,0.0
24.05,az,0,0.0
24.060000000000002,az,0,0.0
24.07,az,0,0.0
24.080000000000002,az,0,0.0
24.09,az,0,0.0
24.1,az,0,0.0
24.11,az,0,0.0
24.12,az,0,0.0
24.13,az,0,0.0
24.14,az,0,0.0
24.150000000000002,az,0,0.0
24.16,az,0,0.0
24.17,az,0,0.0
24.18,az,0,0.0
24.19,az,0,0.0
24.2,az,0,0.0
24.21,az,0,0.0
24.22,az,0,0.0
24.23,az,0,0.0
24.240000000000002,az,0,0.0
24.25,az,0,0.0
24.26,az,0,0.0
24.27,az,0,0.0
24.28,az,0,0.0
24.29,az,0,0.0
24.3,az,0,0.0
24.310000000000002,az,0,0.0
24.32,az,0,0.0
24.330000000000002,az,0,0.0
24.34,az,0,0.0
24.35,az,0,0.0
24.36,az,0,0.0
24.37,az,0,0.0
24.38,az,0,0.0
24.39,az,0,0.0
24.400000000000002,az,0,0.0
24.41,az,0,0.0
24.42,az,0,0.0
24.43,az,0,0.0
24.44,az,0,0.0
24.45,az,0,0.0
24.46,az,0,0.0
24.47,az,0,0.0
24.48,az,0,0.0
24.490000000000002,az,0,0.0
24.5,az,0,0.0
24.51,az,0,0.0
24.52,az,0,0.0
24.53,az,0,0.0
24.54,az,0,0.0
24.55,az,0,0.0
24.560000000000002,az,0,0.0
24.57,az,0,0.0
24.580000000000002,az,0,0.0
24.59,az,0,0.0
24.6,az,0,0.0
24.61,az,0,0.0
24.62,az,0,0.0
24.63,az,0,0.0
24.64,az,0,0.0
24.650000000000002,az,0,0.0
24.66,az,0,0.0
24.67,az,0,0.0
24.68,az,0,0.0
24.69,az,0,0.0
24.7,az,0,0.0
24.71,az,0,0.0
24.72,az,0,0.0
24.73,az,0,0.0
24.740000000000002,az,0,0.0
24.75,az,0,0.0
24.76,az,0,0.0
24.77,az,0,0.0
24.78,az,0,0.0
24.79,az,0,0.0
24.8,az,0,0.0
24.810000000000002,az,0,0.0
24.82,az,0,0.0
24.830000000000002,az,0,0.0
24.84,az,0,0.0
24.85,az,0,0.0
24.86,az,0,0.0
24.87,az,0,0.0
24.88,az,0,0.0
24.89,az,0,0.0
24.900000000000002,az,0,0.0
24.91,az,0,0.0
24.92,az,0,0.0
24.93,az,0,0.0
24.94,az,0,0.0
24.95,az,0,0.0
24.96,az,0,0.0
24.97,az,0,0.0
24.98,az,0,0.0
24.990000000000002,az,0,0.0
25.0,az,0,0.0
25.01,az,0,0.0
25.02,az,0,0.0
25.03,az,0,0.0
25.04,az,0,0.0
25.05,az,0,0.0
25.060000000000002,az,0,0.0
25.07,az,0,0.0
25.080000000000002,az,0,0.0
25.09,az,0,0.0
25.1,az,0,0.0
25.11,az,0,0.0
25.12,az,0,0.0
25.13,az,0,0.0
25.14,az,0,0.0
25.150000000000002,az,0,0.0
25.16,az,0,0.0
25.17,az,0,0.0
25.18,az,0,0.0
25.19,az,0,0.0
25.2,az,0,0.0
25.21,az,0,0.0
25.22,az,0,0.0
25.23,az,0,0.0
25.240000000000002,az,0,0.0
25.25,az,0,0.0
25.26,az,0,0.0
25.27,az,0,0.0
25.28,az,0,0.0
25.29,az,0,0.0
25.3,az,0,0.0
25.310000000000002,az,0,0.0
25.32,az,0,0.0
25.330000000000002,az,0,0.0
25.34,az,0,0.0
25.35,az,0,0.0
25.36,az,0,0.0
25.37,az,0,0.0
25.38,az,0,0.0
25.39,az,0,0.0
25.400000000000002,az,0,0.0
25.41,az,0,0.0
25.42,az,0,0.0
25.43,az,0,0.0
25.44,az,0,0.0
25.45,az,0,0.0
25.46,az,0,0.0
25.47,az,0,0.0
25.48,az,0,0.0
25.490000000000002,az,0,0.0
25.5,az,0,0.0
25.51,az,0,0.0
25.52,az,0,0.0
25.53,az,0,0.0
25.54,az,0,0.0
25.55,az,0,0.0
25.560000000000002,az,0,0.0
25.57,az,0,0.0
25.580000000000002,az,0,0.0
25.59,az,0,0.0
25.6,az,0,0.0
25.61,az,0,0.0
25.62,az,0,0.0
25.63,az,0,0.0
25.64,az,0,0.0
25.650000000000002,az,0,0.0
25.66,az,0,0.0
25.67,az,0,0.0
25.68,az,0,0.0
25.69,az,0,0.0
25.7,az,0,0.0
25.71,az,0,0.0
25.72,az,0,0.0
25.73,az,0,0.0
25.740000000000002,az,0,0.0
25.75,az,0,0.0
25.76,az,0,0.0
25.77,az,0,0.0
25.78,az,0,0.0
25.79,az,0,0.0
25.8,az,0,0.0
25.810000000000002,az,0,0.0
25.82,az,0,0.0
25.830000000000002,az,0,0.0
25.84,az,0,0.0
25.85,az,0,0.0
25.86,az,0,0.0
25.87,az,0,0.0
25.88,az,0,0.0
25.89,az,0,0.0
25.900000000000002,az,0,0.0
25.91,az,0,0.0
25.92,az,0,0.0
25.93,az,0,0.0
25.94,az,0,0.0
25.95,az,0,0.0
25.96,az,0,0.0
25.97,az,0,0.0
25.98,az,0,0.0
25.990000000000002,az,0,0.0
26.0,az,0,0.0
26.01,az,0,0.0
26.02,az,0,0.0
26.03,az,0,0.0
26.04,az,0,0.0
26.05,az,0,0.0
26.060000000000002,az,0,0.0
26.07,az,0,0.0
26.080000000000002,az,0,0.0
26.09,az,0,0.0
26.1,az,0,0.0
26.11,az,0,0.0
26.12,az,0,0.0
26.13,az,0,0.0
26.14,az,0,0.0
26.150000000000002,az,0,0.0
26.16,az,0,0.0
26.17,az,0,0.0
26.18,az,0,0.0
26.19,az,0,0.0
26.2,az,0,0.0
26.21,az,0,0.0
26.22,az,0,0.0
26.23,az,0,0.0
26.240000000000002,az,0,0.0
26.25,az,0,0.0
26.26,az,0,0.0
26.27,az,0,0.0
26.28,az,0,0.0
26.29,az,0,0.0
26.3,az,0,0.0
26.310000000000002,az,0,0.0
26.32,az,0,0.0
26.330000000000002,az,0,0.0
26.34,az,0,0.0
26.35,az,0,0.0
26.36,az,0,0.0
26.37,az,0,0.0
26.38,az,0,0.0
26.39,az,0,0.0
26.400000000000002,az,0,0.0
26.41,az,0,0.0
26.42,az,0,0.0
26.43,az,0,0.0
26.44,az,0,0.0
26.45,az,0,0.0
26.46,az,0,0.0
26.47,az,0,0.0
26.48,az,0,0.0
26.490000000000002,az,0,0.0
26.5,az,0,0.0
26.51,az,0,0.0
26.52,az,0,0.0
26.53,az,0,0.0
26.54,az,0,0.0
26.55,az,0,0.0
26.560000000000002,az,0,0.0
26.57,az,0,0.0
26.580000000000002,az,0,0.0
26.59,az,0,0.0
26.6,az,0,0.0
26.61,az,0,0.0
26.62,az,0,0.0
26.63,az,0,0.0
26.64,az,0,0.0
26.650000000000002,az,0,0.0
26.66,az,0,0.0
26.67,az,0,0.0
26.68,az,0,0.0
26.69,az,0,0.0
26.7,az,0,0.0
26.71,az,0,0.0
26.72,az,0,0.0
26.73,az,0,0.0
26.740000000000002,az,0,0.0
26.75,az,0,0.0
26.76,az,0,0.0
26.77,az,0,0.0
26.78,az,0,0.0
26.79,az,0,0.0
26.8,az,0,0.0
26.810000000000002,az,0,0.0
26.82,az,0,0.0
26.830000000000002,az,0,0.0
26.84,az,0,0.0
26.85,az,0,0.0
26.86,az,0,0.0
26.87,az,0,0.0
26.88,az,0,0.0
26.89,az,0,0.0
26.900000000000002,az,0,0.0
26.91,az,0,0.0
26.92,az,0,0.0
26.93,az,0,0.0
26.94,az,0,0.0
26.95,az,0,0.0
26.96,az,0,0.0
26.97,az,0,0.0
26.98,az,0,0.0
26.990000000000002,az,0,0.0
27.0,az,0,0.0
27.01,az,0,0.0
27.02,az,0,0.0
27.03,az,0,0.0
27.04,az,0,0.0
27.05,az,0,0.0
27.060000000000002,az,0,0.0
27.07,az,0,0.0
27.080000000000002,az,0,0.0
27.09,az,0,0.0
27.1,az,0,0.0
27.11,az,0,0.0
27.12,az,0,0.0
27.13,az,0,0.0
27.14,az,0,0.0
27.150000000000002,az,0,0.0
27.16,az,0,0.0
27.17,az,0,0.0
27.18,az,0,0.0
27.19,az,0,0.0
27.2,az,0,0.0
27.21,az,0,0.0
27.22,az,0,0.0
27.23,az,0,0.0
27.240000000000002,az,0,0.0
27.25,az,0,0.0
27.26,az,0,0.0
27.27,az,0,0.0
27.28,az,0,0.0
27.29,az,0,0.0
27.3,az,0,0.0
27.310000000000002,az,0,0.0
27.32,az,0,0.0
27.330000000000002,az,0,0.0
27.34,az,0,0.0
27.35,az,0,0.0
27.36,az,0,0.0
27.37,az,0,0.0
27.38,az,0,0.0
27.39,az,0,0.0
27.400000000000002,az,0,0.0
27.41,az,0,0.0
27.42,az,0,0.0
27.43,az,0,0.0
27.44,az,0,0.0
27.45,az,0,0.0
27.46,az,0,0.0
27.47,az,0,0.0
27.48,az,0,0.0
27.490000000000002,az,0,0.0
27.5,az,0,0.0
27.51,az,0,0.0
27.52,az,0,0.0
27.53,az,0,0.0
27.54,az,0,0.0
27.55,az,0,0.0
27.560000000000002,az,0,0.0
27.57,az,0,0.0
27.580000000000002,az,0,0.0
27.59,az,0,0.0
27.6,az,0,0.0
27.61,az,0,0.0
27.62,az,0,0.0
27.63,az,0,0.0
27.64,az,0,0.0
27.650000000000002,az,0,0.0
27.66,az,0,0.0
27.67,az,0,0.0
27.68,az,0,0.0
27.69,az,0,0.0
27.7,az,0,0.0
27.71,az,0,0.0
27.72,az,0,0.0
27.73,az,0,0.0
27.740000000000002,az,0,0.0
27.75,az,0,0.0
27.76,az,0,0.0
27.77,az,0,0.0
27.78,az,0,0.0
27.79,az,0,0.0
27.8,az,0,0.0
27.810000000000002,az,0,0.0
27.82,az,0,0.0
27.830000000000002,az,0,0.0
27.84,az,0,0.0
27.85,az,0,0.0
27.86,az,0,0.0
27.87,az,0,0.0
27.88,az,0,0.0
27.89,az,0,0.0
27.900000000000002,az,0,0.0
27.91,az,0,0.0
27.92,az,0,0.0
27.93,az,0,0.0
27.94,az,0,0.0
27.95,az,0,0.0
27.96,az,0,0.0
27.97,az,0,0.0
27.98,az,0,0.0
27.990000000000002,az,0,0.0
28.0,az,0,0.0
28.01,az,0,0.0
28.02,az,0,0.0
28.03,az,0,0.0
28.04,az,0,0.0
28.05,az,0,0.0
28.060000000000002,az,0,0.0
28.07,az,0,0.0
28.080000000000002,az,0,0.0
28.09,az,0,0.0
28.1,az,0,0.0
28.11,az,0,0.0
28.12,az,0,0.0
28.13,az,0,0.0
28.14,az,0,0.0
28.150000000000002,az,0,0.0
28.16,az,0,0.0
28.17,az,0,0.0
28.18,az,0,0.0
28.19,az,0,0.0
28.2,az,0,0.0
28.21,az,0,0.0
28.22,az,0,0.0
28.23,az,0,0.0
28.240000000000002,az,0,0.0
28.25,az,0,0.0
28.26,az,0,0.0
28.27,az,0,0.0
28.28,az,0,0.0
28.29,az,0,0.0
28.3,az,0,0.0
28.310000000000002,az,0,0.0
28.32,az,0,0.0
28.330000000000002,az,0,0.0
28.34,az,0,0.0
28.35,az,0,0.0
28.36,az,0,0.0
28.37,az,0,0.0
28.38,az,0,0.0
28.39,az,0,0.0
28.400000000000002,az,0,0.0
28.41,az,0,0.0
28.42,az,0,0.0
28.43,az,0,0.0
28.44,az,0,0.0
28.45,az,0,0.0
28.46,az,0,0.0
28.47,az,0,0.0
28.48,az,0,0.0
28.490000000000002,az,0,0.0
28.5,az,0,0.0
28.51,az,0,0.0
28.52,az,0,0.0
28.53,az,0,0.0
28.54,az,0,0.0
28.55,az,0,0.0
28.560000000000002,az,0,0.0
28.57,az,0,0.0
28.580000000000002,az,0,0.0
28.59,az,0,0.0
28.6,az,0,0.0
28.61,az,0,0.0
28.62,az,0,0.0
28.63,az,0,0.0
28.64,az,0,0.0
28.650000000000002,az,0,0.0
28.66,az,0,0.0
28.67,az,0,0.0
28.68,az,0,0.0
28.69,az,0,0.0
28.7,az,0,0.0
28.71,az,0,0.0
28.72,az,0,0.0
28.73,az,0,0.0
28.740000000000002,az,0,0.0
28.75,az,0,0.0
28.76,az,0,0.0
28.77,az,0,0.0
28.78,az,0,0.0
28.79,az,0,0.0
28.8,az,0,0.0
28.810000000000002,az,0,0.0
28.82,az,0,0.0
28.830000000000002,az,0,0.0
28.84,az,0,0.0
28.85,az,0,0.0
28.86,az,0,0.0
28.87,az,0,0.0
28.88,az,0,0.0
28.89,az,0,0.0
28.900000000000002,az,0,0.0
28.91,az,0,0.0
28.92,az,0,0.0
28.93,az,0,0.0
28.94,az,0,0.0
28.95,az,0,0.0
28.96,az,0,0.0
28.97,az,0,0.0
28.98,az,0,0.0
28.990000000000002,az,0,0.0
29.0,az,0,0.0
29.01,az,0,0.0
29.02,az,0,0.0
29.03,az,0,0.0
29.04,az,0,0.0
29.05,az,0,0.0
29.060000000000002,az,0,0.0
29.07,az,0,0.0
29.080000000000002,az,0,0.0
29.09,az,0,0.0
29.1,az,0,0.0
29.11,az,0,0.0
29.12,az,0,0.0
29.13,az,0,0.0
29.14,az,0,0.0
29.150000000000002,az,0,0.0
29.16,az,0,0.0
29.17,az,0,0.0
29.18,az,0,0.0
29.19,az,0,0.0
29.2,az,0,0.0
29.21,az,0,0.0
29.22,az,0,0.0
29.23,az,0,0.0
29.240000000000002,az,0,0.0
29.25,az,0,0.0
29.26,az,0,0.0
29.27,az,0,0.0
29.28,az,0,0.0
29.29,az,0,0.0
29.3,az,0,0.0
29.310000000000002,az,0,0.0
29.32,az,0,0.0
29.330000000000002,az,0,0.0
29.34,az,0,0.0
29.35,az,0,0.0
29.36,az,0,0.0
29.37,az,0,0.0
29.38,az,0,0.0
29.39,az,0,0.0
29.400000000000002,az,0,0.0
29.41,az,0,0.0
29.42,az,0,0.0
29.43,az,0,0.0
29.44,az,0,0.0
29.45,az,0,0.0
29.46,az,0,0.0
29.47,az,0,0.0
29.48,az,0,0.0
29.490000000000002,az,0,0.0
29.5,az,0,0.0
29.51,az,0,0.0
29.52,az,0,0.0
29.53,az,0,0.0
29.54,az,0,0.0
29.55,az,0,0.0
29.560000000000002,az,0,0.0
29.57,az,0,0.0
29.580000000000002,az,0,0.0
29.59,az,0,0.0
29.6,az,0,0.0
29.61,az,0,0.0
29.62,az,0,0.0
29.63,az,0,0.0
29.64,az,0,0.0
29.650000000000002,az,0,0.0
29.66,az,0,0.0
29.67,az,0,0.0
29.68,az,0,0.0
29.69,az,0,0.0
29.7,az,0,0.0
29.71,az,0,0.0
29.72,az,0,0.0
29.73,az,0,0.0
29.740000000000002,az,0,0.0
29.75,az,0,0.0
29.76,az,0,0.0
29.77,az,0,0.0
29.78,az,0,0.0
29.79,az,0,0.0
29.8,az,0,0.0
29.810000000000002,az,0,0.0
29.82,az,0,0.0
29.830000000000002,az,0,0.0
29.84,az,0,0.0
29.85,az,0,0.0
29.86,az,0,0.0
29.87,az,0,0.0
29.88,az,0,0.0
29.89,az,0,0.0
29.900000000000002,az,0,0.0
29.91,az,0,0.0
29.92,az,0,0.0
29.93,az,0,0.0
29.94,az,0,0.0
29.95,az,0,0.0
29.96,az,0,0.0
29.97,az,0,0.0
29.98,az,0,0.0
29.990000000000002,az,0,0.0
